Time,ABK
9.46999999999989,0.644679158133169
9.47999999999989,0.644679158133169
9.47999999999989,0.644679158133169
9.48999999999989,0.644679158133169
9.49999999999989,0.644679158133169
9.49999999999989,0.644679158133169
9.50999999999989,0.644679158133169
9.51999999999989,0.644679158133169
9.51999999999989,0.644679158133169
9.52999999999989,0.647742367639441
9.53999999999989,0.650805577145714
9.53999999999989,0.650805577145714
9.54999999999989,0.650805577145714
9.55999999999989,0.650805577145714
9.55999999999989,0.650805577145714
9.56999999999988,0.650805577145714
9.57999999999988,0.650805577145714
9.57999999999988,0.650805577145714
9.58999999999988,0.650805577145714
9.59999999999988,0.650805577145714
9.59999999999988,0.650805577145714
9.60999999999988,0.650805577145714
9.61999999999988,0.650805577145714
9.61999999999988,0.650805577145714
9.62999999999988,0.654261906054626
9.63999999999988,0.657718234963539
9.63999999999988,0.657718234963539
9.64999999999988,0.657718234963539
9.65999999999988,0.657718234963539
9.65999999999988,0.657718234963539
9.66999999999988,0.657718234963539
9.67999999999988,0.657718234963539
9.67999999999988,0.657718234963539
9.68999999999988,0.657718234963539
9.69999999999988,0.657718234963539
9.69999999999988,0.657718234963539
9.70999999999988,0.657718234963539
9.71999999999988,0.657718234963539
9.71999999999988,0.657718234963539
9.72999999999988,0.661604424679711
9.73999999999988,0.665490614395883
9.73999999999988,0.665490614395883
9.74999999999988,0.665490614395883
9.75999999999988,0.665490614395883
9.75999999999988,0.665490614395883
9.76999999999988,0.665490614395883
9.77999999999988,0.665490614395883
9.77999999999988,0.665490614395883
9.78999999999988,0.665490614395883
9.79999999999988,0.665490614395883
9.79999999999988,0.665490614395883
9.80999999999988,0.665490614395883
9.81999999999988,0.665490614395883
9.81999999999988,0.665490614395883
9.82999999999988,0.669707413724367
9.83999999999988,0.673924213052851
9.83999999999988,0.673924213052851
9.84999999999988,0.673924213052851
9.85999999999988,0.673924213052851
9.85999999999988,0.673924213052851
9.86999999999988,0.673924213052851
9.87999999999988,0.673924213052851
9.87999999999988,0.673924213052851
9.88999999999988,0.673924213052851
9.89999999999988,0.673924213052851
9.89999999999988,0.673924213052851
9.90999999999988,0.673924213052851
9.91999999999988,0.673924213052851
9.91999999999988,0.673924213052851
9.92999999999988,0.678648720484307
9.93999999999988,0.683373227915764
9.93999999999988,0.683373227915764
9.94999999999988,0.683373227915764
9.95999999999988,0.683373227915764
9.95999999999988,0.683373227915764
9.96999999999988,0.683373227915764
9.97999999999988,0.683373227915764
9.97999999999988,0.683373227915764
9.98999999999988,0.683373227915764
9.99999999999988,0.683373227915764
9.99999999999988,0.683373227915764
10.0099999999999,0.683373227915764
10.0199999999999,0.683373227915764
10.0199999999999,0.683373227915764
10.0299999999999,0.674258764929475
10.0399999999999,0.665144301943186
10.0399999999999,0.665144301943186
10.0499999999999,0.665144301943186
10.0599999999999,0.665144301943186
10.0599999999999,0.665144301943186
10.0699999999999,0.665144301943186
10.0799999999999,0.665144301943186
10.0799999999999,0.665144301943186
10.0899999999999,0.665144301943186
10.0999999999999,0.665144301943186
10.0999999999999,0.665144301943186
10.1099999999999,0.665144301943186
10.1199999999999,0.665144301943186
10.1199999999999,0.665144301943186
10.1299999999999,0.66515151596817
10.1399999999999,0.665158729993155
10.1399999999999,0.665158729993155
10.1499999999999,0.665158729993155
10.1599999999999,0.665158729993155
10.1599999999999,0.665158729993155
10.1699999999999,0.665158729993155
10.1799999999999,0.665158729993155
10.1799999999999,0.665158729993155
10.1899999999999,0.665158729993155
10.1999999999999,0.665158729993155
10.1999999999999,0.665158729993155
10.2099999999999,0.665158729993155
10.2199999999999,0.665158729993155
10.2199999999999,0.665158729993155
10.2299999999999,0.669139366536473
10.2399999999999,0.673120003079792
10.2399999999999,0.673120003079792
10.2499999999999,0.673120003079792
10.2599999999999,0.673120003079792
10.2599999999999,0.673120003079792
10.2699999999999,0.673120003079792
10.2799999999999,0.673120003079792
10.2799999999999,0.673120003079792
10.2899999999999,0.673120003079792
10.2999999999999,0.673120003079792
10.2999999999999,0.673120003079792
10.3099999999999,0.673120003079792
10.3199999999999,0.673120003079792
10.3199999999999,0.673120003079792
10.3299999999999,0.678937286646015
10.3399999999999,0.684754570212239
10.3399999999999,0.684754570212239
10.3499999999999,0.684754570212239
10.3599999999999,0.684754570212239
10.3599999999999,0.684754570212239
10.3699999999999,0.684754570212239
10.3799999999999,0.684754570212239
10.3799999999999,0.684754570212239
10.3899999999999,0.684754570212239
10.3999999999999,0.684754570212239
10.3999999999999,0.684754570212239
10.4099999999999,0.684754570212239
10.4199999999999,0.684754570212239
10.4199999999999,0.684754570212239
10.4299999999999,0.691794305039932
10.4399999999999,0.698834039867626
10.4399999999999,0.698834039867626
10.4499999999999,0.698834039867626
10.4599999999999,0.698834039867626
10.4599999999999,0.698834039867626
10.4699999999999,0.698834039867626
10.4799999999999,0.698834039867626
10.4799999999999,0.698834039867626
10.4899999999999,0.698834039867626
10.4999999999999,0.698834039867626
10.4999999999999,0.698834039867626
10.5099999999999,0.698834039867626
10.5199999999999,0.698834039867626
10.5199999999999,0.698834039867626
10.5299999999999,0.70650284446142
10.5399999999999,0.714171649055214
10.5399999999999,0.714171649055214
10.5499999999999,0.714171649055214
10.5599999999999,0.714171649055214
10.5599999999999,0.714171649055214
10.5699999999999,0.714171649055214
10.5799999999999,0.714171649055214
10.5799999999999,0.714171649055214
10.5899999999999,0.714171649055214
10.5999999999999,0.714171649055214
10.5999999999999,0.714171649055214
10.6099999999999,0.714171649055214
10.6199999999999,0.714171649055214
10.6199999999999,0.714171649055214
10.6299999999999,0.722473111697769
10.6399999999999,0.730774574340322
10.6399999999999,0.730774574340322
10.6499999999999,0.730774574340322
10.6599999999999,0.730774574340322
10.6599999999999,0.730774574340322
10.6699999999999,0.730774574340322
10.6799999999999,0.730774574340322
10.6799999999999,0.730774574340322
10.6899999999999,0.730774574340322
10.6999999999999,0.730774574340322
10.6999999999999,0.730774574340322
10.7099999999999,0.730774574340322
10.7199999999999,0.730774574340322
10.7199999999999,0.730774574340322
10.7299999999999,0.723813352867505
10.7399999999999,0.716852131394688
10.7399999999999,0.716852131394688
10.7499999999999,0.716852131394688
10.7599999999999,0.716852131394688
10.7599999999999,0.716852131394688
10.7699999999999,0.716852131394688
10.7799999999999,0.716852131394688
10.7799999999999,0.716852131394688
10.7899999999999,0.716852131394688
10.7999999999999,0.716852131394688
10.7999999999999,0.716852131394688
10.8099999999999,0.716852131394688
10.8199999999999,0.716852131394688
10.8199999999999,0.716852131394688
10.8299999999999,0.718854104734796
10.8399999999999,0.720856078074905
10.8399999999999,0.720856078074905
10.8499999999999,0.720856078074905
10.8599999999999,0.720856078074905
10.8599999999999,0.720856078074905
10.8699999999999,0.720856078074905
10.8799999999999,0.720856078074905
10.8799999999999,0.720856078074905
10.8899999999999,0.720856078074905
10.8999999999999,0.720856078074905
10.8999999999999,0.720856078074905
10.9099999999999,0.720856078074905
10.9199999999999,0.720856078074905
10.9199999999999,0.720856078074905
10.9299999999999,0.727326138679461
10.9399999999999,0.733796199284017
10.9399999999999,0.733796199284017
10.9499999999999,0.733796199284017
10.9599999999999,0.733796199284017
10.9599999999999,0.733796199284017
10.9699999999999,0.733796199284017
10.9799999999999,0.733796199284017
10.9799999999999,0.733796199284017
10.9899999999999,0.733796199284017
10.9999999999999,0.733796199284017
10.9999999999999,0.733796199284017
11.0099999999999,0.733796199284017
11.0199999999999,0.733796199284017
11.0199999999999,0.733796199284017
11.0299999999999,0.74273791108541
11.0399999999999,0.751679622886803
11.0399999999999,0.751679622886803
11.0499999999999,0.751679622886803
11.0599999999999,0.751679622886803
11.0599999999999,0.751679622886803
11.0699999999999,0.751679622886803
11.0799999999999,0.751679622886803
11.0799999999999,0.751679622886803
11.0899999999999,0.751679622886803
11.0999999999999,0.751679622886803
11.0999999999999,0.751679622886803
11.1099999999999,0.751679622886803
11.1199999999999,0.751679622886803
11.1199999999999,0.751679622886803
11.1299999999999,0.745580448659201
11.1399999999999,0.739481274431599
11.1399999999999,0.739481274431599
11.1499999999999,0.739481274431599
11.1599999999999,0.739481274431599
11.1599999999999,0.739481274431599
11.1699999999999,0.739481274431599
11.1799999999999,0.739481274431599
11.1799999999999,0.739481274431599
11.1899999999999,0.739481274431599
11.1999999999999,0.739481274431599
11.1999999999999,0.739481274431599
11.2099999999998,0.739481274431599
11.2199999999998,0.739481274431599
11.2199999999998,0.739481274431599
11.2299999999998,0.742934546994747
11.2399999999998,0.746387819557894
11.2399999999998,0.746387819557894
11.2499999999998,0.746387819557894
11.2599999999998,0.746387819557894
11.2599999999998,0.746387819557894
11.2699999999998,0.746387819557894
11.2799999999998,0.746387819557894
11.2799999999998,0.746387819557894
11.2899999999998,0.746387819557894
11.2999999999998,0.746387819557894
11.2999999999998,0.746387819557894
11.3099999999998,0.746387819557894
11.3199999999998,0.746387819557894
11.3199999999998,0.746387819557894
11.3299999999998,0.755118102369378
11.3399999999998,0.763848385180863
11.3399999999998,0.763848385180863
11.3499999999998,0.763848385180863
11.3599999999998,0.763848385180863
11.3599999999998,0.763848385180863
11.3699999999998,0.763848385180863
11.3799999999998,0.763848385180863
11.3799999999998,0.763848385180863
11.3899999999998,0.763848385180863
11.3999999999998,0.763848385180863
11.3999999999998,0.763848385180863
11.4099999999998,0.763848385180863
11.4199999999998,0.763848385180863
11.4199999999998,0.763848385180863
11.4299999999998,0.775573426350899
11.4399999999998,0.787298467520935
11.4399999999998,0.787298467520935
11.4499999999998,0.787298467520935
11.4599999999998,0.787298467520935
11.4599999999998,0.787298467520935
11.4699999999998,0.787298467520935
11.4799999999998,0.787298467520935
11.4799999999998,0.787298467520935
11.4899999999998,0.787298467520935
11.4999999999998,0.787298467520935
11.4999999999998,0.787298467520935
11.5099999999998,0.787298467520935
11.5199999999998,0.787298467520935
11.5199999999998,0.787298467520935
11.5299999999998,0.783190517062036
11.5399999999998,0.779082566603136
11.5399999999998,0.779082566603136
11.5499999999998,0.779082566603136
11.5599999999998,0.779082566603136
11.5599999999998,0.779082566603136
11.5699999999998,0.779082566603136
11.5799999999998,0.779082566603136
11.5799999999998,0.779082566603136
11.5899999999998,0.779082566603136
11.5999999999998,0.779082566603136
11.5999999999998,0.779082566603136
11.6099999999998,0.779082566603136
11.6199999999998,0.779082566603136
11.6199999999998,0.779082566603136
11.6299999999998,0.784631756208973
11.6399999999998,0.790180945814809
11.6399999999998,0.790180945814809
11.6499999999998,0.790180945814809
11.6599999999998,0.790180945814809
11.6599999999998,0.790180945814809
11.6699999999998,0.790180945814809
11.6799999999998,0.790180945814809
11.6799999999998,0.790180945814809
11.6899999999998,0.790180945814809
11.6999999999998,0.790180945814809
11.6999999999998,0.790180945814809
11.7099999999998,0.790180945814809
11.7199999999998,0.790180945814809
11.7199999999998,0.790180945814809
11.7299999999998,0.8010264739243
11.7399999999998,0.811872002033792
11.7399999999998,0.811872002033792
11.7499999999998,0.811872002033792
11.7599999999998,0.811872002033792
11.7599999999998,0.811872002033792
11.7699999999998,0.811872002033792
11.7799999999998,0.811872002033792
11.7799999999998,0.811872002033792
11.7899999999998,0.811872002033792
11.7999999999998,0.811872002033792
11.7999999999998,0.811872002033792
11.8099999999998,0.811872002033792
11.8199999999998,0.811872002033792
11.8199999999998,0.811872002033792
11.8299999999998,0.807549794243648
11.8399999999998,0.803227586453504
11.8399999999998,0.803227586453504
11.8499999999998,0.803227586453504
11.8599999999998,0.803227586453504
11.8599999999998,0.803227586453504
11.8699999999998,0.803227586453504
11.8799999999998,0.803227586453504
11.8799999999998,0.803227586453504
11.8899999999998,0.803227586453504
11.8999999999998,0.803227586453504
11.8999999999998,0.803227586453504
11.9099999999998,0.803227586453504
11.9199999999998,0.803227586453504
11.9199999999998,0.803227586453504
11.9299999999998,0.809069930595886
11.9399999999998,0.814912274738267
11.9399999999998,0.814912274738267
11.9499999999998,0.814912274738267
11.9599999999998,0.814912274738267
11.9599999999998,0.814912274738267
11.9699999999998,0.814912274738267
11.9799999999998,0.814912274738267
11.9799999999998,0.814912274738267
11.9899999999998,0.814912274738267
11.9999999999998,0.814912274738267
11.9999999999998,0.814912274738267
12.0099999999998,0.814912274738267
12.0199999999998,0.814912274738267
12.0199999999998,0.814912274738267
12.0299999999998,0.807849158155263
12.0399999999998,0.800786041572259
12.0399999999998,0.800786041572259
12.0499999999998,0.800786041572259
12.0599999999998,0.800786041572259
12.0599999999998,0.800786041572259
12.0699999999998,0.800786041572259
12.0799999999998,0.800786041572259
12.0799999999998,0.800786041572259
12.0899999999998,0.800786041572259
12.0999999999998,0.800786041572259
12.0999999999998,0.800786041572259
12.1099999999998,0.800786041572259
12.1199999999998,0.800786041572259
12.1199999999998,0.800786041572259
12.1299999999998,0.805948188066167
12.1399999999998,0.811110334560075
12.1399999999998,0.811110334560075
12.1499999999998,0.811110334560075
12.1599999999998,0.811110334560075
12.1599999999998,0.811110334560075
12.1699999999998,0.811110334560075
12.1799999999998,0.811110334560075
12.1799999999998,0.811110334560075
12.1899999999998,0.811110334560075
12.1999999999998,0.811110334560075
12.1999999999998,0.811110334560075
12.2099999999998,0.811110334560075
12.2199999999998,0.811110334560075
12.2199999999998,0.811110334560075
12.2299999999998,0.803844553279882
12.2399999999998,0.79657877199969
12.2399999999998,0.79657877199969
12.2499999999998,0.79657877199969
12.2599999999998,0.79657877199969
12.2599999999998,0.79657877199969
12.2699999999998,0.79657877199969
12.2799999999998,0.79657877199969
12.2799999999998,0.79657877199969
12.2899999999998,0.79657877199969
12.2999999999998,0.79657877199969
12.2999999999998,0.79657877199969
12.3099999999998,0.79657877199969
12.3199999999998,0.79657877199969
12.3199999999998,0.79657877199969
12.3299999999998,0.802680909277936
12.3399999999998,0.808783046556183
12.3399999999998,0.808783046556183
12.3499999999998,0.808783046556183
12.3599999999998,0.808783046556183
12.3599999999998,0.808783046556183
12.3699999999998,0.808783046556183
12.3799999999998,0.808783046556183
12.3799999999998,0.808783046556183
12.3899999999998,0.808783046556183
12.3999999999998,0.808783046556183
12.3999999999998,0.808783046556183
12.4099999999998,0.808783046556183
12.4199999999998,0.808783046556183
12.4199999999998,0.808783046556183
12.4299999999998,0.822916859934747
12.4399999999998,0.83705067331331
12.4399999999998,0.83705067331331
12.4499999999998,0.83705067331331
12.4599999999998,0.83705067331331
12.4599999999998,0.83705067331331
12.4699999999998,0.83705067331331
12.4799999999998,0.83705067331331
12.4799999999998,0.83705067331331
12.4899999999998,0.83705067331331
12.4999999999998,0.83705067331331
12.4999999999998,0.83705067331331
12.5099999999998,0.83705067331331
12.5199999999998,0.83705067331331
12.5199999999998,0.83705067331331
12.5299999999998,0.835275180399054
12.5399999999998,0.833499687484798
12.5399999999998,0.833499687484798
12.5499999999998,0.833499687484798
12.5599999999998,0.833499687484798
12.5599999999998,0.833499687484798
12.5699999999998,0.833499687484798
12.5799999999998,0.833499687484798
12.5799999999998,0.833499687484798
12.5899999999998,0.833499687484798
12.5999999999998,0.833499687484798
12.5999999999998,0.833499687484798
12.6099999999998,0.833499687484798
12.6199999999998,0.833499687484798
12.6199999999998,0.833499687484798
12.6299999999998,0.844020909277403
12.6399999999998,0.854542131070008
12.6399999999998,0.854542131070008
12.6499999999998,0.854542131070008
12.6599999999998,0.854542131070008
12.6599999999998,0.854542131070008
12.6699999999998,0.854542131070008
12.6799999999998,0.854542131070008
12.6799999999998,0.854542131070008
12.6899999999998,0.854542131070008
12.6999999999998,0.854542131070008
12.6999999999998,0.854542131070008
12.7099999999998,0.854542131070008
12.7199999999998,0.854542131070008
12.7199999999998,0.854542131070008
12.7299999999998,0.850621960878112
12.7399999999998,0.846701790686216
12.7399999999998,0.846701790686216
12.7499999999998,0.846701790686216
12.7599999999998,0.846701790686216
12.7599999999998,0.846701790686216
12.7699999999998,0.846701790686216
12.7799999999998,0.846701790686216
12.7799999999998,0.846701790686216
12.7899999999998,0.846701790686216
12.7999999999998,0.846701790686216
12.7999999999998,0.846701790686216
12.8099999999998,0.846701790686216
12.8199999999998,0.846701790686216
12.8199999999998,0.846701790686216
12.8299999999998,0.856704291882251
12.8399999999998,0.866706793078286
12.8399999999998,0.866706793078286
12.8499999999998,0.866706793078286
12.8599999999998,0.866706793078286
12.8599999999998,0.866706793078286
12.8699999999998,0.866706793078286
12.8799999999998,0.866706793078286
12.8799999999998,0.866706793078286
12.8899999999998,0.866706793078286
12.8999999999998,0.866706793078286
12.8999999999998,0.866706793078286
12.9099999999998,0.866706793078286
12.9199999999998,0.866706793078286
12.9199999999998,0.866706793078286
12.9299999999998,0.862965506942713
12.9399999999998,0.85922422080714
12.9399999999998,0.85922422080714
12.9499999999998,0.85922422080714
12.9599999999998,0.85922422080714
12.9599999999998,0.85922422080714
12.9699999999998,0.85922422080714
12.9799999999998,0.85922422080714
12.9799999999998,0.85922422080714
12.9899999999998,0.85922422080714
12.9999999999998,0.85922422080714
12.9999999999998,0.85922422080714
13.0099999999998,0.85922422080714
13.0199999999998,0.85922422080714
13.0199999999998,0.85922422080714
13.0299999999998,0.847037896903284
13.0399999999998,0.834851572999427
13.0399999999998,0.834851572999427
13.0499999999998,0.834851572999427
13.0599999999998,0.834851572999427
13.0599999999998,0.834851572999427
13.0699999999998,0.834851572999427
13.0799999999998,0.834851572999427
13.0799999999998,0.834851572999427
13.0899999999998,0.834851572999427
13.0999999999998,0.834851572999427
13.0999999999998,0.834851572999427
13.1099999999998,0.834851572999427
13.1199999999998,0.834851572999427
13.1199999999998,0.834851572999427
13.1299999999998,0.840830216918467
13.1399999999998,0.846808860837506
13.1399999999998,0.846808860837506
13.1499999999998,0.846808860837506
13.1599999999998,0.846808860837506
13.1599999999998,0.846808860837506
13.1699999999998,0.846808860837506
13.1799999999998,0.846808860837506
13.1799999999998,0.846808860837506
13.1899999999998,0.846808860837506
13.1999999999998,0.846808860837506
13.1999999999998,0.846808860837506
13.2099999999998,0.846808860837506
13.2199999999998,0.846808860837506
13.2199999999998,0.846808860837506
13.2299999999998,0.841690264127702
13.2399999999998,0.836571667417898
13.2399999999998,0.836571667417898
13.2499999999998,0.836571667417898
13.2599999999998,0.836571667417898
13.2599999999998,0.836571667417898
13.2699999999998,0.836571667417898
13.2799999999998,0.836571667417898
13.2799999999998,0.836571667417898
13.2899999999998,0.836571667417898
13.2999999999998,0.836571667417898
13.2999999999998,0.836571667417898
13.3099999999998,0.836571667417898
13.3199999999998,0.836571667417898
13.3199999999998,0.836571667417898
13.3299999999998,0.84820896943416
13.3399999999998,0.859846271450422
13.3399999999998,0.859846271450422
13.3499999999998,0.859846271450422
13.3599999999998,0.859846271450422
13.3599999999998,0.859846271450422
13.3699999999998,0.859846271450422
13.3799999999998,0.859846271450422
13.3799999999998,0.859846271450422
13.3899999999998,0.859846271450422
13.3999999999998,0.859846271450422
13.3999999999998,0.859846271450422
13.4099999999998,0.859846271450422
13.4199999999998,0.859846271450422
13.4199999999998,0.859846271450422
13.4299999999998,0.858372947416866
13.4399999999998,0.856899623383311
13.4399999999998,0.856899623383311
13.4499999999998,0.856899623383311
13.4599999999998,0.856899623383311
13.4599999999998,0.856899623383311
13.4699999999998,0.856899623383311
13.4799999999998,0.856899623383311
13.4799999999998,0.856899623383311
13.4899999999998,0.856899623383311
13.4999999999998,0.856899623383311
13.4999999999998,0.856899623383311
13.5099999999998,0.856899623383311
13.5199999999998,0.856899623383311
13.5199999999998,0.856899623383311
13.5299999999998,0.84767982557264
13.5399999999998,0.838460027761969
13.5399999999998,0.838460027761969
13.5499999999998,0.838460027761969
13.5599999999998,0.838460027761969
13.5599999999998,0.838460027761969
13.5699999999998,0.838460027761969
13.5799999999998,0.838460027761969
13.5799999999998,0.838460027761969
13.5899999999998,0.838460027761969
13.5999999999998,0.838460027761969
13.5999999999998,0.838460027761969
13.6099999999998,0.838460027761969
13.6199999999998,0.838460027761969
13.6199999999998,0.838460027761969
13.6299999999998,0.848875125190711
13.6399999999998,0.859290222619452
13.6399999999998,0.859290222619452
13.6499999999998,0.859290222619452
13.6599999999998,0.859290222619452
13.6599999999998,0.859290222619452
13.6699999999998,0.859290222619452
13.6799999999998,0.859290222619452
13.6799999999998,0.859290222619452
13.6899999999998,0.859290222619452
13.6999999999998,0.859290222619452
13.6999999999998,0.859290222619452
13.7099999999998,0.859290222619452
13.7199999999998,0.859290222619452
13.7199999999998,0.859290222619452
13.7299999999998,0.85778569898446
13.7399999999998,0.856281175349468
13.7399999999998,0.856281175349468
13.7499999999998,0.856281175349468
13.7599999999998,0.856281175349468
13.7599999999998,0.856281175349468
13.7699999999998,0.856281175349468
13.7799999999998,0.856281175349468
13.7799999999998,0.856281175349468
13.7899999999998,0.856281175349468
13.7999999999998,0.856281175349468
13.7999999999998,0.856281175349468
13.8099999999998,0.856281175349468
13.8199999999998,0.856281175349468
13.8199999999998,0.856281175349468
13.8299999999998,0.847174939627451
13.8399999999998,0.838068703905434
13.8399999999998,0.838068703905434
13.8499999999998,0.838068703905434
13.8599999999998,0.838068703905434
13.8599999999998,0.838068703905434
13.8699999999998,0.838068703905434
13.8799999999998,0.838068703905434
13.8799999999998,0.838068703905434
13.8899999999998,0.838068703905434
13.8999999999998,0.838068703905434
13.8999999999998,0.838068703905434
13.9099999999998,0.838068703905434
13.9199999999998,0.838068703905434
13.9199999999998,0.838068703905434
13.9299999999998,0.849800148803513
13.9399999999998,0.861531593701591
13.9399999999998,0.861531593701591
13.9499999999998,0.861531593701591
13.9599999999998,0.861531593701591
13.9599999999998,0.861531593701591
13.9699999999998,0.861531593701591
13.9799999999998,0.861531593701591
13.9799999999998,0.861531593701591
13.9899999999998,0.861531593701591
13.9999999999998,0.861531593701591
13.9999999999998,0.861531593701591
14.0099999999998,0.861531593701591
14.0199999999998,0.861531593701591
14.0199999999998,0.861531593701591
14.0299999999998,0.86154868951541
14.0399999999998,0.861565785329229
14.0399999999998,0.861565785329229
14.0499999999998,0.861565785329229
14.0599999999998,0.861565785329229
14.0599999999998,0.861565785329229
14.0699999999998,0.861565785329229
14.0799999999998,0.861565785329229
14.0799999999998,0.861565785329229
14.0899999999998,0.861565785329229
14.0999999999998,0.861565785329229
14.0999999999998,0.861565785329229
14.1099999999998,0.861565785329229
14.1199999999998,0.861565785329229
14.1199999999998,0.861565785329229
14.1299999999998,0.854081593301314
14.1399999999998,0.846597401273399
14.1399999999998,0.846597401273399
14.1499999999998,0.846597401273399
14.1599999999998,0.846597401273399
14.1599999999998,0.846597401273399
14.1699999999998,0.846597401273399
14.1799999999998,0.846597401273399
14.1799999999998,0.846597401273399
14.1899999999998,0.846597401273399
14.1999999999998,0.846597401273399
14.1999999999998,0.846597401273399
14.2099999999998,0.846597401273399
14.2199999999998,0.846597401273399
14.2199999999998,0.846597401273399
14.2299999999998,0.861820327580831
14.2399999999998,0.877043253888263
14.2399999999998,0.877043253888263
14.2499999999998,0.877043253888263
14.2599999999998,0.877043253888263
14.2599999999998,0.877043253888263
14.2699999999998,0.877043253888263
14.2799999999998,0.877043253888263
14.2799999999998,0.877043253888263
14.2899999999998,0.877043253888263
14.2999999999998,0.877043253888263
14.2999999999998,0.877043253888263
14.3099999999998,0.877043253888263
14.3199999999998,0.877043253888263
14.3199999999998,0.877043253888263
14.3299999999998,0.880549251719432
14.3399999999998,0.884055249550602
14.3399999999998,0.884055249550602
14.3499999999998,0.884055249550602
14.3599999999998,0.884055249550602
14.3599999999998,0.884055249550602
14.3699999999998,0.884055249550602
14.3799999999998,0.884055249550602
14.3799999999998,0.884055249550602
14.3899999999998,0.884055249550602
14.3999999999998,0.884055249550602
14.3999999999998,0.884055249550602
14.4099999999998,0.884055249550602
14.4199999999998,0.884055249550602
14.4199999999998,0.884055249550602
14.4299999999998,0.879544994712639
14.4399999999998,0.875034739874677
14.4399999999998,0.875034739874677
14.4499999999998,0.875034739874677
14.4599999999998,0.875034739874677
14.4599999999998,0.875034739874677
14.4699999999998,0.875034739874677
14.4799999999998,0.875034739874677
14.4799999999998,0.875034739874677
14.4899999999998,0.875034739874677
14.4999999999998,0.875034739874677
14.4999999999998,0.875034739874677
14.5099999999998,0.875034739874677
14.5199999999998,0.875034739874677
14.5199999999998,0.875034739874677
14.5299999999998,0.865058960751227
14.5399999999998,0.855083181627777
14.5399999999998,0.855083181627777
14.5499999999998,0.855083181627777
14.5599999999998,0.855083181627777
14.5599999999998,0.855083181627777
14.5699999999998,0.855083181627777
14.5799999999998,0.855083181627777
14.5799999999998,0.855083181627777
14.5899999999998,0.855083181627777
14.5999999999998,0.855083181627777
14.5999999999998,0.855083181627777
14.6099999999998,0.855083181627777
14.6199999999998,0.855083181627777
14.6199999999998,0.855083181627777
14.6299999999998,0.871421487412546
14.6399999999998,0.887759793197315
14.6399999999998,0.887759793197315
14.6499999999998,0.887759793197315
14.6599999999998,0.887759793197315
14.6599999999998,0.887759793197315
14.6699999999998,0.887759793197315
14.6799999999998,0.887759793197315
14.6799999999998,0.887759793197315
14.6899999999998,0.887759793197315
14.6999999999998,0.887759793197315
14.6999999999998,0.887759793197315
14.7099999999998,0.887759793197315
14.7199999999998,0.887759793197315
14.7199999999998,0.887759793197315
14.7299999999998,0.893108886615693
14.7399999999998,0.898457980034071
14.7399999999998,0.898457980034071
14.7499999999998,0.898457980034071
14.7599999999998,0.898457980034071
14.7599999999998,0.898457980034071
14.7699999999998,0.898457980034071
14.7799999999998,0.898457980034071
14.7799999999998,0.898457980034071
14.7899999999998,0.898457980034071
14.7999999999998,0.898457980034071
14.7999999999998,0.898457980034071
14.8099999999998,0.898457980034071
14.8199999999998,0.898457980034071
14.8199999999998,0.898457980034071
14.8299999999998,0.896457632687503
14.8399999999998,0.894457285340935
14.8399999999998,0.894457285340935
14.8499999999998,0.894457285340935
14.8599999999998,0.894457285340935
14.8599999999998,0.894457285340935
14.8699999999998,0.894457285340935
14.8799999999998,0.894457285340935
14.8799999999998,0.894457285340935
14.8899999999998,0.894457285340935
14.8999999999998,0.894457285340935
14.8999999999998,0.894457285340935
14.9099999999998,0.894457285340935
14.9199999999998,0.894457285340935
14.9199999999998,0.894457285340935
14.9299999999998,0.887502690252915
14.9399999999998,0.880548095164895
14.9399999999998,0.880548095164895
14.9499999999998,0.880548095164895
14.9599999999998,0.880548095164895
14.9599999999998,0.880548095164895
14.9699999999998,0.880548095164895
14.9799999999998,0.880548095164895
14.9799999999998,0.880548095164895
14.9899999999998,0.880548095164895
14.9999999999998,0.880548095164895
14.9999999999998,0.880548095164895
15.0099999999998,0.880548095164895
15.0199999999998,0.880548095164895
15.0199999999998,0.880548095164895
15.0299999999998,0.870171048750489
15.0399999999998,0.859794002336082
15.0399999999998,0.859794002336082
15.0499999999998,0.859794002336082
15.0599999999998,0.859794002336082
15.0599999999998,0.859794002336082
15.0699999999998,0.859794002336082
15.0799999999998,0.859794002336082
15.0799999999998,0.859794002336082
15.0899999999998,0.859794002336082
15.0999999999998,0.859794002336082
15.0999999999998,0.859794002336082
15.1099999999998,0.859794002336082
15.1199999999998,0.859794002336082
15.1199999999998,0.859794002336082
15.1299999999998,0.879061622867232
15.1399999999998,0.898329243398382
15.1399999999998,0.898329243398382
15.1499999999998,0.898329243398382
15.1599999999998,0.898329243398382
15.1599999999998,0.898329243398382
15.1699999999998,0.898329243398382
15.1799999999998,0.898329243398382
15.1799999999998,0.898329243398382
15.1899999999998,0.898329243398382
15.1999999999998,0.898329243398382
15.1999999999998,0.898329243398382
15.2099999999998,0.898329243398382
15.2199999999998,0.898329243398382
15.2199999999998,0.898329243398382
15.2299999999998,0.908661557938199
15.2399999999998,0.918993872478016
15.2399999999998,0.918993872478016
15.2499999999998,0.918993872478016
15.2599999999998,0.918993872478016
15.2599999999998,0.918993872478016
15.2699999999998,0.918993872478016
15.2799999999998,0.918993872478016
15.2799999999998,0.918993872478016
15.2899999999998,0.918993872478016
