timestamp,sensorId,pressure8433701360,1,0.125865936
8434762932,3,63.0173073
8434781356,1,0.126461983
8434781892,2,62.804966
8434782444,3,63.0197029
8434801348,1,0.125127852
8434801872,2,62.8054314
8434802420,3,63.0204964
8434821336,1,0.125156954
8434821876,2,62.8068275
8434822424,3,63.0280151
8434841344,1,0.123297811
8434841868,2,62.8102837
8434842420,3,63.0126038
8434862460,1,0.125336245
8434863552,2,62.8055687
8434864100,3,63.0150948
8434881348,1,0.1275004
8434881876,2,62.7987938
8434882428,3,63.0274696
8434901356,1,0.128429398
8434901888,2,62.8114128
8434902436,3,63.0248489
8434921332,1,0.124644734
8434921876,2,62.8142204
8434922424,3,63.0265274
8434941360,1,0.125800744
8434941896,2,62.8132324
8434942456,3,63.0187378
8434962464,1,0.12598002
8434963564,2,62.8034515
8434964136,3,63.0356293
8434981348,1,0.125418901
8434981876,2,62.8118324
8434982436,3,63.0314865
8435001348,1,0.124484077
8435001872,2,62.8052101
8435002420,3,63.0209846
8435021328,1,0.12807782
8435021884,2,62.8118668
8435022440,3,63.0232773
8435041348,1,0.122403741
8435041880,2,62.8133354
8435042436,3,63.0212517
8435062428,1,0.128071994
8435063516,2,62.8100739
8435064060,3,63.0229988
8435081356,1,0.128780976
8435081892,2,62.8119965
8435082436,3,63.0194473
8435101344,1,0.124340892
8435101884,2,62.808712
8435102436,3,63.0319405
8435121336,1,0.122481734
8435121880,2,62.8065147
8435122444,3,63.033432
8435141368,1,0.125145316
8435141892,2,62.8103905
8435142436,3,63.0350838
8435162556,1,0.124245428
8435163096,2,62.8101463
8435163644,3,63.0305557
8435181352,1,0.129395649
8435181892,2,62.8102722
8435182440,3,63.0211487
8435201368,1,0.125091761
8435201896,2,62.8063507
8435202456,3,63.025444
8435221336,1,0.125026569
8435221888,2,62.8186073
8435222448,3,63.0305099
8435241344,1,0.126170933
8435241880,2,62.8097496
8435242432,3,63.0311356
8435262444,1,0.125378147
8435263544,2,62.8149414
8435264100,3,63.026001
8435281348,1,0.120317578
8435281884,2,62.8111229
8435282448,3,63.0353851
8435301348,1,0.124186054
8435301888,2,62.8113441
8435302444,3,63.0249672
8435321336,1,0.125330418
8435321880,2,62.8083191
8435322436,3,63.0236511
8435341384,1,0.122474752
8435341908,2,62.8161049
8435342460,3,63.0310097
8435362492,1,0.123351358
8435363592,2,62.8280602
8435364148,3,63.0264091
8435381380,1,0.125163943
8435381916,2,62.8084908
8435382468,3,63.0353165
8435401352,1,0.121259376
8435401872,2,62.8188896
8435402424,3,63.0258865
8435421332,1,0.125640079
8435421880,2,62.8167458
8435422432,3,63.0309372
8435441352,1,0.130062699
8435441884,2,62.8113899
8435442432,3,63.0214615
8435462432,1,0.127493411
8435463532,2,62.814827
8435464080,3,63.0261536
8435481352,1,0.127810061
8435481876,2,62.8181648
8435482428,3,63.0333366
8435501348,1,0.121968344
8435501876,2,62.8154907
8435502424,3,63.018959
8435521340,1,0.125878736
8435521884,2,62.8226967
8435522432,3,63.0281792
8435541356,1,0.126337409
8435541892,2,62.8194351
8435542452,3,63.0331726
8435562620,1,0.122230276
8435563712,2,62.814476
8435564264,3,63.030262
8435581360,1,0.12058533
8435581904,2,62.8224983
8435582448,3,63.0230217
8435601368,1,0.125246599
8435601896,2,62.8101807
8435602456,3,63.0268402
8435621476,1,0.126975372
8435622020,2,62.8247566
8435622568,3,63.0408821
8435641356,1,0.12639679
8435641884,2,62.808445
8435642424,3,63.0328941
8435662448,1,0.125759989
8435663544,2,62.8120995
8435664096,3,63.0264091
8435681352,1,0.124281518
8435681900,2,62.8219604
8435682452,3,63.0326271
8435701352,1,0.122105718
8435701884,2,62.8200645
8435702428,3,63.0399742
8435721340,1,0.124073133
8435721896,2,62.8126259
8435722448,3,63.0379219
8435741348,1,0.12248639
8435741876,2,62.8149414
8435742428,3,63.0440826
8435761824,1,0.124925293
8435762368,2,62.8168297
8435762908,3,63.0346413
8435781344,1,0.119477056
8435781872,2,62.8135796
8435782420,3,63.0365982
8435801372,1,0.126014948
8435801904,2,62.8197632
8435802448,3,63.0448723
8435821348,1,0.122224458
8435821896,2,62.8147888
8435822444,3,63.0371895
8435841364,1,0.124716908
8435841888,2,62.8234177
8435842432,3,63.0409508
8435862456,1,0.124734372
8435863548,2,62.8149414
8435864108,3,63.0382729
8435881352,1,0.124042869
8435881888,2,62.8249435
8435882444,3,63.0401459
8435901372,1,0.125491068
8435901896,2,62.8161392
8435902452,3,63.0284462
8435921340,1,0.125067323
8435921880,2,62.8257675
8435922424,3,63.0375633
8435941360,1,0.124906667
8435941896,2,62.8232651
8435942468,3,63.0268402
8435962428,1,0.121152274
8435963520,2,62.82407
8435964076,3,63.0421829
8435981348,1,0.126658723
8435981888,2,62.8282013
8435982436,3,63.0439186
8436001344,1,0.123332731
8436001868,2,62.8315315
8436002424,3,63.0289726
8436021384,1,0.125103414
8436021932,2,62.8282928
8436022484,3,63.0402298
8436041368,1,0.124822848
8436041900,2,62.8266411
8436042448,3,63.0392265
8436062456,1,0.129567936
8436063004,2,62.8293991
8436063556,3,63.0389595
8436081360,1,0.128704131
8436081908,2,62.8328819
8436082460,3,63.0404167
8436101348,1,0.126308307
8436101888,2,62.8399963
8436102432,3,63.0424423
8436121344,1,0.130545825
8436121892,2,62.8342323
8436122448,3,63.0463295
8436141368,1,0.129489943
8436141908,2,62.8347435
8436142476,3,63.0492859
8436162436,1,0.129716948
8436163532,2,62.8331718
8436164084,3,63.0552711
8436181372,1,0.125049859
8436181904,2,62.8235435
8436182456,3,63.0521278
8436201372,1,0.12276113
8436201908,2,62.833931
8436202456,3,63.058506
8436221340,1,0.124108061
8436221908,2,62.8251991
8436222464,3,63.0423813
8436241372,1,0.12353646
8436241912,2,62.8321838
8436242476,3,63.054081
8436262464,1,0.126200035
8436263568,2,62.8273849
8436264124,3,63.047657
8436281352,1,0.122397915
8436281888,2,62.8345222
8436282436,3,63.0598335
8436301372,1,0.125347883
8436301900,2,62.8298187
8436302460,3,63.0614853
8436321352,1,0.127475947
8436321912,2,62.838913
8436322468,3,63.0466423
8436341360,1,0.122659855
8436341896,2,62.8340454
8436342444,3,63.0589943
8436362448,1,0.122695938
8436363544,2,62.8390045
8436364096,3,63.0402069
8436381364,1,0.128399134
8436381904,2,62.8370018
8436382456,3,63.0502281
8436401356,1,0.123762302
8436401888,2,62.8294487
8436402444,3,63.054245
8436421336,1,0.124048688
8436421880,2,62.8326263
8436422424,3,63.0543861
8436441348,1,0.122153446
8436441888,2,62.830471
8436442428,3,63.0411034
8436462460,1,0.126289681
8436463552,2,62.8346634
8436464112,3,63.0541992
8436481376,1,0.123404913
8436481900,2,62.8338814
8436482444,3,63.038517
8436501372,1,0.122493379
8436501908,2,62.8369102
8436502464,3,63.040741
8436521364,1,0.120126657
8436521904,2,62.8294945
8436522452,3,63.0579605
8436541372,1,0.125276864
8436541916,2,62.8281326
8436542468,3,63.0424042
8436562448,1,0.121706411
8436563540,2,62.8325539
8436564088,3,63.0423355
8436581352,1,0.122356005
8436581888,2,62.8396683
8436582448,3,63.053688
8436601352,1,0.122201174
8436601880,2,62.8374786
8436602428,3,63.0430336
8436621328,1,0.124728553
8436621872,2,62.8362236
8436622416,3,63.0530815
8436641352,1,0.121890344
8436641884,2,62.8381424
8436642432,3,63.0573082
8436662452,1,0.121372297
8436663540,2,62.8391457
8436664088,3,63.0565987
8436681356,1,0.118690088
8436681888,2,62.827549
8436682440,3,63.0507545
8436701404,1,0.118910111
8436701944,2,62.8283539
8436702496,3,63.0456314
8436721360,1,0.122117355
8436721912,2,62.8395271
8436722460,3,63.0579605
8436741372,1,0.127529502
8436741904,2,62.8266411
8436742460,3,63.0568047
8436761836,1,0.12066333
8436762384,2,62.8333817
8436762936,3,63.0479813
8436781352,1,0.124226801
8436781888,2,62.844326
8436782432,3,63.0531158
8436801360,1,0.122493379
8436801888,2,62.834568
8436802444,3,63.0478058
8436821336,1,0.121789068
8436821884,2,62.8355713
8436822436,3,63.0509377
8436841356,1,0.120520137
8436841880,2,62.8402977
8436842424,3,63.058506
8436862468,1,0.123351358
8436863564,2,62.8387604
8436864128,3,63.0574951
8436881360,1,0.122522481
8436881888,2,62.8362694
8436882440,3,63.0535355
8436901360,1,0.123387448
8436901900,2,62.834034
8436902448,3,63.0566673
8436921344,1,0.12353646
8436921888,2,62.8394127
8436922444,3,63.0626144
8436941400,1,0.121748321
8436941936,2,62.8308105
8436942484,3,63.05336
8436962456,1,0.124822848
8436963004,2,62.8496437
8436963560,3,63.0617065
8436981356,1,0.124704108
8436981888,2,62.8422165
8436982432,3,63.0419159
8437001368,1,0.124931112
8437001896,2,62.8405876
8437002440,3,63.0526962
8437021348,1,0.122075446
8437021892,2,62.8252907
8437022440,3,63.0464096
8437041356,1,0.120936908
8437041880,2,62.84272
8437042424,3,63.0563164
8437062448,1,0.122332722
8437063556,2,62.8432083
8437064116,3,63.0619736
8437081356,1,0.121026546
8437081892,2,62.8356285
8437082448,3,63.0551643
8437101360,1,0.117950849
8437101892,2,62.8266754
8437102440,3,63.0539093
8437121356,1,0.126975372
8437121904,2,62.8421822
8437122460,3,63.071125
8437141356,1,0.123089425
8437141892,2,62.842823
8437142444,3,63.0549316
8437162472,1,0.127654076
8437163568,2,62.8455696
8437164124,3,63.0537109
8437181408,1,0.123595834
8437181948,2,62.8347321
8437182504,3,63.0467377
8437201380,1,0.12481121
8437201908,2,62.8386078
8437202452,3,63.0571785
8437221356,1,0.123630755
8437221920,2,62.8364677
8437222476,3,63.0569687
8437241356,1,0.123332731
8437241892,2,62.835907
8437242452,3,63.0578308
8437262452,1,0.121652856
8437263568,2,62.8438835
8437264128,3,63.0538368
8437281356,1,0.124751836
8437281892,2,62.8339653
8437282440,3,63.0562706
8437301372,1,0.120871715
8437301904,2,62.8307266
8437302456,3,63.0622063
8437321356,1,0.122105718
8437321912,2,62.8343964
8437322468,3,63.0577736
8437341368,1,0.123846121
8437341904,2,62.8372688
8437342464,3,63.0514984
8437362440,1,0.122129001
8437363540,2,62.8478622
8437364092,3,63.0573311
8437381364,1,0.120109193
8437381904,2,62.8359299
8437382460,3,63.0548744
8437401372,1,0.120382771
8437401900,2,62.8268509
8437402444,3,63.0494614
8437421368,1,0.123190708
8437421916,2,62.8384476
8437422476,3,63.0625114
8437441368,1,0.125372335
8437441892,2,62.8480721
8437442432,3,63.0700302
8437462452,1,0.123160437
8437463548,2,62.8453598
8437464100,3,63.0708122
8437481368,1,0.12616396
8437481920,2,62.8437538
8437482472,3,63.0607986
8437501380,1,0.126010284
8437501912,2,62.8471298
8437502464,3,63.0601578
8437521360,1,0.122278012
8437521916,2,62.8432426
8437522472,3,63.0634193
8437541360,1,0.123315267
8437541884,2,62.8488884
8437542440,3,63.0722771
8437562456,1,0.124096416
8437563548,2,62.8508568
8437564092,3,63.0677719
8437581368,1,0.124889202
8437581908,2,62.8492165
8437582464,3,63.0648499
8437601368,1,0.121706411
8437601912,2,62.8368988
8437602476,3,63.0722656
8437621384,1,0.12679027
8437621932,2,62.84692
8437622476,3,63.0595779
8437641380,1,0.125938103
8437641916,2,62.8418694
8437642468,3,63.0680771
8437662488,1,0.124436349
8437663592,2,62.8399239
8437664152,3,63.0645142
8437681360,1,0.124799564
8437681896,2,62.8450012
8437682452,3,63.0602417
8437701364,1,0.125288516
8437701896,2,62.8482933
8437702440,3,63.0729179
8437721340,1,0.121759959
8437721880,2,62.8317642
8437722436,3,63.0673523
8437741368,1,0.123739019
8437741900,2,62.8540573
8437742460,3,63.06287
8437761856,1,0.12218371
8437762404,2,62.8399353
8437762956,3,63.0701027
8437781364,1,0.120031193
8437781896,2,62.8417625
8437782444,3,63.063942
8437801368,1,0.121622592
8437801892,2,62.8464775
8437802440,3,63.0724411
8437821344,1,0.12171223
8437821892,2,62.8588181
8437822444,3,63.0743637
8437841388,1,0.124971859
8437841916,2,62.8499374
8437842468,3,63.0728264
8437862468,1,0.124257073
8437863568,2,62.8477821
8437864120,3,63.0656776
8437881384,1,0.126110405
8437881908,2,62.8514252
8437882456,3,63.0812759
8437901372,1,0.123089425
8437901908,2,62.8537788
8437902460,3,63.0670738
8437921360,1,0.122594662
8437921912,2,62.8447227
8437922468,3,63.074501
8437941372,1,0.121205822
8437941916,2,62.8514481
8437942472,3,63.063942
8437962448,1,0.122451469
8437963552,2,62.8486099
8437964116,3,63.0605774
8437981368,1,0.122779757
8437981904,2,62.8461876
8437982460,3,63.0705185
8438001364,1,0.123017244
8438001892,2,62.8404007
8438002448,3,63.0715332
8438021364,1,0.125651732
8438021912,2,62.8642921
8438022468,3,63.0622444
8438041372,1,0.122552752
8438041900,2,62.8541489
8438042444,3,63.064724
8438062480,1,0.125920638
8438063580,2,62.8638
8438064128,3,63.0688095
8438081376,1,0.1286145
8438081916,2,62.8484688
8438082468,3,63.0637321
8438101384,1,0.124543451
8438101912,2,62.8617058
8438102468,3,63.0764122
8438121364,1,0.123840302
8438121912,2,62.8448944
8438122460,3,63.0687637
8438141372,1,0.123332731
8438141900,2,62.8482933
8438142460,3,63.0830688
8438162456,1,0.125550449
8438163560,2,62.8529625
8438164108,3,63.0805893
8438181380,1,0.125145316
8438181924,2,62.8524742
8438182480,3,63.069252
8438201380,1,0.128488764
8438201912,2,62.8611221
8438202476,3,63.0783653
8438221368,1,0.122534126
8438221920,2,62.8536263
8438222484,3,63.0606842
8438241380,1,0.124960221
8438241916,2,62.8495865
8438242476,3,63.0747223
8438262476,1,0.126140669
8438263036,2,62.850647
8438263596,3,63.0757713
8438281364,1,0.128071994
8438281892,2,62.855175
8438282444,3,63.0825577
8438301404,1,0.12866804
8438301948,2,62.8572578
8438302512,3,63.0641403
8438321368,1,0.123053335
8438321916,2,62.8592033
8438322476,3,63.0752945
8438341400,1,0.12598002
8438341928,2,62.8617058
8438342476,3,63.075737
8438362464,1,0.126849636
8438363568,2,62.8534622
8438364116,3,63.082592
8438381368,1,0.123118527
8438381912,2,62.8521729
8438382460,3,63.0740242
8438401396,1,0.125567913
8438401932,2,62.8589249
8438402484,3,63.0826035
8438421376,1,0.125324592
8438421924,2,62.8590508
8438422480,3,63.0800552
8438441384,1,0.128184929
8438441916,2,62.861763
8438442480,3,63.0784492
8438462476,1,0.121580683
8438463584,2,62.8593559
8438464144,3,63.0715561
8438481372,1,0.129084811
8438481912,2,62.8575134
8438482464,3,63.091835
8438501392,1,0.125771627
8438501932,2,62.8643723
8438502484,3,63.0737
8438521368,1,0.126505047
8438521908,2,62.8608093
8438522464,3,63.080265
8438541392,1,0.123393267
8438541920,2,62.8610649
8438542476,3,63.0777016
8438562496,1,0.122612119
8438563612,2,62.8605194
8438564164,3,63.0775986
8438581388,1,0.121979989
8438581916,2,62.8613434
8438582464,3,63.0718002
8438601368,1,0.123179063
8438601904,2,62.8548012
8438602452,3,63.0798111
8438621364,1,0.126134843
8438621920,2,62.8703804
8438622468,3,63.0838966
8438641368,1,0.123584189
8438641896,2,62.8635902
8438642448,3,63.0723
8438662476,1,0.126933455
8438663588,2,62.8595161
8438664144,3,63.0768547
8438681380,1,0.125383973
8438681920,2,62.8653603
8438682472,3,63.0867386
8438701392,1,0.125729725
8438701932,2,62.8731384
8438702496,3,63.077877
8438721360,1,0.124418885
8438721916,2,62.8726006
8438722468,3,63.0836868
8438741564,1,0.123630755
8438742112,2,62.8674202
8438742664,3,63.0909157
8438761900,1,0.124322265
8438762448,2,62.8695869
8438763004,3,63.0767708
8438781372,1,0.122004434
8438781912,2,62.8759537
8438782464,3,63.0872154
8438801372,1,0.121998616
8438801924,2,62.871521
8438802480,3,63.0855255
8438821368,1,0.124793746
8438821912,2,62.8703918
8438822460,3,63.0806122
8438841376,1,0.124633089
8438841912,2,62.8773766
8438842464,3,63.0810318
8438862480,1,0.123851947
8438863592,2,62.8738823
8438864140,3,63.0842323
8438881384,1,0.124436349
8438881924,2,62.8781776
8438882484,3,63.0821381
8438901388,1,0.126927644
8438901924,2,62.8811607
8438902472,3,63.0916023
8438921360,1,0.124865919
8438921908,2,62.883358
8438922472,3,63.0931053
8438941380,1,0.123893857
8438941912,2,62.8815994
8438942468,3,63.0980644
8438962476,1,0.128352568
8438963592,2,62.8659668
8438964152,3,63.0933723
8438981388,1,0.126182586
8438981916,2,62.8700294
8438982472,3,63.0930367
8439001396,1,0.128536493
8439001932,2,62.8659668
8439002484,3,63.0881348
8439021372,1,0.128096446
8439021920,2,62.8753395
8439022476,3,63.0957603
8439041384,1,0.123720393
8439041920,2,62.8712997
8439042468,3,63.0894241
8439062468,1,0.127565593
8439063576,2,62.8718681
8439064128,3,63.0804977
8439081368,1,0.123893857
8439081912,2,62.8783302
8439082464,3,63.0936279
8439101372,1,0.122147627
8439101908,2,62.870285
8439102460,3,63.0729065
8439121356,1,0.123089425
8439121908,2,62.8702049
8439122468,3,63.0890656
8439141380,1,0.123559743
8439141912,2,62.8738022
8439142460,3,63.0885048
8439162472,1,0.121491045
8439163576,2,62.8727303
8439164124,3,63.0902748
8439181380,1,0.125229135
8439181916,2,62.8797607
8439182468,3,63.0859909
8439201396,1,0.126623794
8439201932,2,62.8751183
8439202488,3,63.0977859
8439221372,1,0.124537632
8439221928,2,62.8741493
8439222484,3,63.091732
8439241392,1,0.124037042
8439241920,2,62.8802757
8439242480,3,63.0927658
8439262596,1,0.123851947
8439263144,2,62.8788185
8439263704,3,63.0841637
8439281392,1,0.12578328
8439281920,2,62.8679352
8439282472,3,63.0981216
8439301396,1,0.125550449
8439301940,2,62.8770027
8439302492,3,63.0962944
8439321360,1,0.12617676
8439321908,2,62.8790169
8439322464,3,63.0870285
8439341376,1,0.123666845
8439341916,2,62.8722191
8439342472,3,63.0929413
8439362480,1,0.125234962
8439363592,2,62.8642654
8439364140,3,63.0975647
8439381376,1,0.12827456
8439381912,2,62.8749657
8439382468,3,63.0974121
8439401392,1,0.125861272
8439401924,2,62.8665733
8439402484,3,63.0930595
8439421376,1,0.125407249
8439421928,2,62.8748474
8439422492,3,63.0920334
8439441428,1,0.126623794
8439441968,2,62.8741264
8439442520,3,63.0895538
8439462484,1,0.127493411
8439463604,2,62.8702278
8439464160,3,63.0953979
8439481532,1,0.130682036
8439482072,2,62.8773994
8439482624,3,63.1033707
8439501392,1,0.130247802
8439501928,2,62.8779449
8439502480,3,63.1030464
8439521372,1,0.128442198
8439521920,2,62.8815994
8439522468,3,63.1072044
8439541384,1,0.126308307
8439541908,2,62.8706932
8439542456,3,63.1087379
8439562472,1,0.124167427
8439563588,2,62.8759537
8439564140,3,63.1017418
8439581376,1,0.123404913
8439581916,2,62.8696785
8439582476,3,63.097271
8439601380,1,0.124597006
8439601912,2,62.8714142
8439602464,3,63.100975
8439621368,1,0.125747189
8439621928,2,62.8740234
8439622476,3,63.1052017
8439641384,1,0.128954425
8439641916,2,62.8767815
8439642468,3,63.1066895
8439662480,1,0.127207041
8439663592,2,62.881752
8439664144,3,63.1104164
8439681408,1,0.12772043
8439681936,2,62.8805656
8439682496,3,63.1055489
8439701408,1,0.126945093
8439701940,2,62.879715
8439702492,3,63.113163
8439721376,1,0.128656402
8439721924,2,62.883522
8439722484,3,63.1101379
8439741392,1,0.130074337
8439741936,2,62.8804131
8439742500,3,63.0977135
8439761860,1,0.128232658
8439762412,2,62.883091
8439762972,3,63.1076202
8439781392,1,0.125550449
8439781936,2,62.8781204
8439782480,3,63.1040611
8439801388,1,0.126671523
8439801924,2,62.8777847
8439802476,3,63.106144
8439821368,1,0.126975372
8439821912,2,62.8892746
8439822460,3,63.1178894
8439841384,1,0.127153486
8439841920,2,62.894886
8439842476,3,63.1015663
8439862468,1,0.127177924
8439863584,2,62.8912506
8439864132,3,63.1077957
8439881396,1,0.122946233
8439881940,2,62.8927994
8439882488,3,63.1146774
8439901392,1,0.129514381
8439901920,2,62.8833923
8439902468,3,63.1107292
8439921384,1,0.127279207
8439921940,2,62.8910904
8439922492,3,63.103199
8439941404,1,0.128293186
8439941944,2,62.8864098
8439942504,3,63.1150475
8439962468,1,0.127070829
8439963584,2,62.8905983
8439964140,3,63.1084251
8439981396,1,0.12280304
8439981932,2,62.8901939
8439982484,3,63.1028595
8440001380,1,0.124316439
8440001908,2,62.894371
8440002464,3,63.1079483
8440021368,1,0.123846121
8440021916,2,62.8863144
8440022468,3,63.1067238
8440041384,1,0.122969516
8440041916,2,62.9012184
8440042472,3,63.1019974
8440062480,1,0.127321124
8440063596,2,62.8974571
8440064152,3,63.1147461
8440081388,1,0.126194224
8440081928,2,62.8945694
8440082484,3,63.1093674
8440101388,1,0.127619147
8440101916,2,62.8961754
8440102468,3,63.1024399
8440121416,1,0.125657544
8440121968,2,62.8898773
8440122516,3,63.1137466
8440141396,1,0.125109226
8440141936,2,62.9002495
8440142492,3,63.1156769
8440162476,1,0.126010284
8440163028,2,62.8905182
8440163580,3,63.1118355
8440181384,1,0.127254769
8440181924,2,62.901123
8440182476,3,63.116993
8440201388,1,0.124054506
8440201928,2,62.8975601
8440202480,3,63.1137695
8440221364,1,0.123935767
8440221908,2,62.9042664
8440222460,3,63.1114998
8440241380,1,0.124489903
8440241912,2,62.8953972
8440242468,3,63.1093674
8440262496,1,0.121801868
8440263608,2,62.8847809
8440264160,3,63.1078529
8440281392,1,0.122260548
8440281932,2,62.9022064
8440282484,3,63.1057358
8440301400,1,0.12997888
8440301940,2,62.8985863
8440302500,3,63.1143036
8440321388,1,0.121461935
8440321940,2,62.8911247
8440322496,3,63.1086464
8440341404,1,0.122583017
8440341936,2,62.8951187
8440342496,3,63.1187744
8440362492,1,0.126748353
8440363600,2,62.8983421
8440364160,3,63.1091232
8440381408,1,0.123273358
8440381948,2,62.8980408
8440382504,3,63.1133842
8440401400,1,0.12454927
8440401932,2,62.9009857
8440402480,3,63.1077957
8440421380,1,0.128864795
8440421932,2,62.8968048
8440422484,3,63.1093674
8440441392,1,0.123661026
8440441924,2,62.8954315
8440442484,3,63.1136971
8440462496,1,0.12810111
8440463600,2,62.8933601
8440464156,3,63.1158981
8440481388,1,0.124579541
8440481928,2,62.8968506
8440482484,3,63.1088905
8440501404,1,0.125574887
8440501932,2,62.8931618
8440502480,3,63.1140022
8440521376,1,0.124669179
8440521924,2,62.8952904
8440522484,3,63.1130219
8440541380,1,0.124239609
8440541904,2,62.8881569
8440542464,3,63.117424
8440562484,1,0.126427054
8440563596,2,62.8989105
8440564144,3,63.1151314
8440581412,1,0.126975372
8440581944,2,62.8931618
8440582488,3,63.1116257
8440601392,1,0.128692493
8440601928,2,62.8867836
8440602480,3,63.108181
8440621376,1,0.127850816
8440621936,2,62.8907509
8440622492,3,63.1100426
8440641392,1,0.125414237
8440641920,2,62.8970833
8440642464,3,63.1199722
8440662484,1,0.127493411
8440663600,2,62.8947563
8440664156,3,63.1116142
8440681388,1,0.12244565
8440681924,2,62.8888779
8440682472,3,63.1159935
8440701396,1,0.121647038
8440701944,2,62.8935471
8440702500,3,63.1207886
8440721376,1,0.122856595
8440721928,2,62.8958626
8440722484,3,63.1089478
8440741388,1,0.127619147
8440741920,2,62.8921852
8440742468,3,63.112175
8440761884,1,0.125007942
8440762440,2,62.8877258
8440762996,3,63.1130447
8440781396,1,0.127458498
8440781932,2,62.9037437
8440782484,3,63.1109161
8440801424,1,0.124423541
8440801956,2,62.9137535
8440802508,3,63.1099281
8440821384,1,0.12431062
8440821924,2,62.9021721
8440822472,3,63.1147003
8440841404,1,0.123166256
8440841932,2,62.903183
8440842480,3,63.1158981
8440862488,1,0.12550272
8440863604,2,62.9036865
8440864160,3,63.1170998
8440881380,1,0.122940414
8440881916,2,62.9019623
8440882468,3,63.1169357
