timestamp,correctedPressure,x0,x1,x2
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
9804,0,0,0,28.9286232
